"UNITID","SGRNT_T","IGRNT_T","LOAN_T","FLOAN_T","SCFA1N","SCFA1P","SCFA11P","SCFA12P","SCFA13P","SCFA14P","SCFY1N","SCFY1P","ANYAIDP","FGRNT_P","FGRNT_A","SGRNT_P","SGRNT_A","IGRNT_P","IGRNT_A","LOAN_P","LOAN_A","UAGRNTT","AGRNT_P","AGRNT_A","PGRNT_P","PGRNT_A","OFGRT_P","OFGRT_A","FLOAN_P","FLOAN_A","OLOAN_P","OLOAN_A","UAGRNTP","UAGRNTA","UPGRNTP","UPGRNTA","UFLOANP","UFLOANA","UAGRNTN","UFLOANT","AGRNT_T","FGRNT_T","PGRNT_T","OFGRT_T","OLOAN_T","AIDFSIP","SCFY11P","SCFY12P","SCFY13P","SCFY14P","GIS4A2","GIS4T12","GIS4A12","GIS4T22","GIS4A22","GIS4T32","GIS4A32","GIS4T42","GIS4A42","GIS4T52","GIS4A52","GRN4A2","GRN4T12","GRN4A12","GRN4T22","GRN4A22","GRN4T32","GRN4A32","GRN4T42","GRN4A42","GRN4T52","GRN4A52"
216931,1163456.00,10335940.00,5027155.00,2940940.00,581,24,,,,,,,97,40,5121,49,4126,96,18457,84,10302,39477819.00,97,22643,40,4530,24,1000,83,6064,23,15453,84,19514,36,4460,74,7111,2023,12728097.00,12702922.00,1203526.00,1064526.00,139000.00,2086215.00,97,,,,,,,,,,,,,,,,23165,2768408.00,27410,2168295.00,27104,2386485.00,24859,2504060.00,21402,2010317.00,17182
217013,222687.00,1346754.00,850862.00,586890.00,116,16,,,,,,,100,41,5960,41,4639,100,11610,82,8956,7828790.00,100,15996,40,4620,13,4903,81,6244,16,14665,72,15143,35,4193,56,8041,517,3232410.00,1855497.00,286056.00,212518.00,73538.00,263972.00,100,,,,,,,,,,,,,,,,16681,475818.00,19826,240904.00,20075,380826.00,19041,250543.00,12527,336734.00,13469
217040,0.00,58121.00,0.00,0.00,19,34,,,,,,,95,42,6359,0,,68,4471,0,,364197.00,95,6055,42,4644,26,2745,0,,0,,91,7141,46,4662,0,,51,0.00,108996.00,50875.00,37150.00,13725.00,0.00,95,,,,,,,,,,,,,,,,6756,0.00,,5725.00,5725,43765.00,7294,22093.00,7364,2732.00,2732
217059,688727.00,4889365.00,6217244.00,3694688.00,898,20,,,,,,,99,27,4408,21,3587,98,5543,77,9037,26499133.00,99,7503,27,4346,2,931,75,5457,23,12245,85,6869,26,4265,69,6588,3858,20474197.00,6640482.00,1062390.00,1047490.00,14900.00,2522556.00,99,,,,,,,,,,,,,,,,7910,1339846.00,12406,817893.00,11520,1002428.00,9197,984669.00,6272,1424059.00,5498
217077,481877.00,272465.00,3958153.00,3248875.00,,,,,,,630,31,100,63,3763,26,2975,26,1661,83,7568,6606173.00,76,4697,63,3629,9,937,82,6272,16,6954,68,4836,56,3613,74,6100,1366,9131004.00,2259450.00,1505108.00,1451708.00,53400.00,709278.00,100,,,,,,,,,,,,,,,,3728,184368.00,4190,35198.00,4400,54988.00,4999,5063.00,723,0.00,0
217156,9474.00,26556034.00,2682499.00,1944418.00,1613,24,,,,,,,57,13,5852,1,632,43,38543,23,7172,125841884.00,43,40116,13,4459,5,3500,22,5401,3,17573,48,39154,15,4488,23,6230,3214,9395424.00,27800328.00,1234820.00,940820.00,294000.00,738081.00,46,,,,,,,,,,,,,,,,36751,2917033.00,59531,4133313.00,58216,4846866.00,52683,5082552.00,43072,6246831.00,20685
217165,25404.00,15592977.00,6667954.00,2893213.00,908,26,,,,,,,92,15,4687,6,489,91,18855,58,12725,56582354.00,91,19586,15,4127,14,577,56,5662,20,21206,90,18101,14,3994,57,7048,3126,13982358.00,16237080.00,618699.00,544815.00,73884.00,3774741.00,92,,,,,,,,,,,,,,,,19948,1623233.00,26181,1131761.00,23097,1110928.00,22672,1962367.00,20231,4744199.00,17378
217235,53390.00,28420236.00,15874515.00,10214791.00,1897,22,,,,,,,99,43,4608,5,593,99,15174,91,9187,108847611.00,99,17159,41,4676,31,224,90,5956,18,16217,90,13797,35,4411,79,7561,7889,52583626.00,32275209.00,3801583.00,3670681.00,130902.00,5659724.00,99,,,,,,,,,,,,,,,,17883,8453826.00,22306,4920733.00,20939,5357615.00,18865,4908775.00,16640,7064693.00,13482
217305,36096.00,438671.00,3949235.00,2232176.00,417,15,,,,,,,94,51,4266,10,902,51,2050,86,10970,9822771.00,72,4567,51,4108,48,166,85,6270,44,9281,62,5668,49,4301,77,8103,1733,17485847.00,1379205.00,904438.00,870963.00,33475.00,1717059.00,94,,,,,,,,,,,,,,,,3668,870697.00,6309,282943.00,5339,131699.00,2352,53378.00,936,40488.00,562
217323,3962.00,0.00,3441361.00,3441361.00,,,,,,,616,79,99,87,3096,0,3962,0,,92,6069,2265706.00,87,3098,87,3096,0,,92,6069,0,,70,4142,70,4033,75,6436,547,3726546.00,1654360.00,1650398.00,1650398.00,0.00,0.00,99,,,,,,,,,,,,,,,,2727,1208684.00,3107,172140.00,2049,21118.00,704,5000.00,417,0.00,0
217350,,,,,,,,,,,0,0,,,,,,,,,,87813.00,,,,,,,,,,,100,2744,100,2744,100,2959,32,94688.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217402,47058.00,17028475.00,6307559.00,3948047.00,1033,26,,,,,,,78,14,6474,5,888,70,23717,53,11447,71109442.00,70,24941,14,4585,7,3886,52,7298,11,20881,72,24512,15,4277,55,7181,2901,15826365.00,18007761.00,932228.00,660228.00,272000.00,2359512.00,76,,,,,,,,,,,,,,,,22663,2803388.00,40629,1560385.00,39010,1714308.00,29557,1932869.00,27224,5133878.00,15011
217420,96064.00,2042826.00,4495394.00,3575807.00,1087,15,16,81,3,0,,,86,50,4762,4,2287,42,4470,67,6133,24173338.00,64,6763,50,4465,38,408,67,4939,9,9384,59,5548,42,3960,57,6188,4357,26435363.00,4734439.00,2595549.00,2428749.00,166800.00,919587.00,84,,,,,5150,2473149.00,8244,968285.00,7685,562401.00,4105,180228.00,1489,100796.00,681,,,,,,,,,,,
217475,521326.00,191925.00,1233555.00,1205798.00,1616,10,0,95,1,4,,,66,51,4894,22,1498,5,2629,18,4153,43289269.00,53,5548,51,4858,5,370,18,4129,0,5551,57,4658,55,4260,20,4599,9294,14529159.00,4765683.00,4052432.00,4022432.00,30000.00,27757.00,66,,,,,3902,2784497.00,5449,776907.00,4570,281078.00,1925,20071.00,184,0.00,0,,,,,,,,,,,
217484,569575.00,22911465.00,15495130.00,12772047.00,2986,22,0,44,56,0,,,93,24,4570,24,794,84,9165,81,6408,100722780.00,84,10680,24,4491,1,1638,81,5313,6,14880,74,9962,26,4228,70,6425,10111,61485473.00,26807646.00,3326606.00,3269265.00,57341.00,2723083.00,93,,,,,8336,4030959.00,14448,2212378.00,12863,1443990.00,8914,1008409.00,4825,707513.00,2312,,,,,,,,,,,
217493,4308.00,3719221.00,1343677.00,867551.00,464,23,,,,,,,44,13,5732,2,539,34,23689,35,8294,19302420.00,35,25179,13,4740,13,992,34,5422,4,28007,41,23655,16,4725,37,7180,816,5341930.00,4078917.00,355388.00,293888.00,61500.00,476126.00,43,,,,,,,,,,,,,,,,21121,1237623.00,33449,698979.00,30390,591983.00,29599,613683.00,20456,807313.00,10485
217518,30704.00,12712800.00,7493856.00,3642152.00,1023,22,,,,,,,95,15,4073,5,558,92,13510,66,11102,57391782.00,92,14213,15,3841,2,2000,66,5396,19,19552,85,14826,12,3898,55,6801,3871,17063044.00,13374843.00,631339.00,595339.00,36000.00,3851704.00,94,,,,,,,,,,,,,,,,15624,1700432.00,23294,953774.00,19465,1544295.00,17159,1884585.00,15322,4791422.00,13273
217536,25550.00,11244102.00,4310979.00,2688085.00,556,26,,,,,,,99,25,4214,8,544,99,20444,75,10313,38537318.00,99,21548,25,3795,18,617,75,6431,18,15911,89,20092,22,4066,68,9269,1918,13624853.00,11851252.00,581600.00,519942.00,61658.00,1622894.00,99,,,,,,,,,,,,,,,,23731,1202908.00,28641,1199315.00,27257,2011857.00,25793,2088035.00,25464,3417402.00,19869
217572,0.00,0.00,22000.00,22000.00,2,2,,,,,,,100,50,5730,0,,0,,100,11000,265350.00,50,5730,50,5730,0,,100,11000,0,,67,3446,56,3136,97,7687,77,853244.00,5730.00,5730.00,5730.00,0.00,0.00,100,,,,,,,,,,,,,,,,2865,5730.00,5730,0.00,,0.00,0,0.00,,0.00,
217581,5000.00,2675.00,213162.00,213162.00,,,,,,,19,10,100,89,4994,26,1000,32,446,100,11219,545885.00,95,5143,89,4888,26,360,100,11219,0,,71,4044,69,3841,66,7041,135,887161.00,92576.00,84901.00,83101.00,1800.00,0.00,100,,,,,,,,,,,,,,,,4872,82550.00,5896,5775.00,5775,1625.00,1625,2626.00,875,0.00,
217606,12365.00,37685.00,303020.00,262885.00,58,19,,,,,,,98,62,4903,14,1546,57,1142,86,6060,1379832.00,84,4623,62,4826,10,458,86,5258,10,6689,75,6025,54,4296,70,6573,229,1393417.00,226550.00,176500.00,173750.00,2750.00,40135.00,95,,,,,,,,,,,,,,,,4181,89940.00,6424,76475.00,5883,46060.00,3071,8125.00,903,1000.00,500
217615,448353.00,19750.00,100515.00,100515.00,189,8,79,15,6,0,,,89,54,4327,68,3476,12,898,12,4569,6144906.00,89,5439,54,4354,2,540,12,4569,0,,81,3221,54,3257,24,4477,1908,2556452.00,913779.00,445676.00,444057.00,1619.00,0.00,89,,,,,6565,413313.00,6666,115308.00,7207,97218.00,5719,17495.00,5832,0.00,,,,,,,,,,,,
217624,215885.00,340497.00,1106545.00,1106545.00,174,28,,,,,,,97,92,5382,36,3482,51,3826,95,6666,4441010.00,97,8438,92,4916,54,793,95,6666,0,,92,7750,84,4835,83,3883,573,2011573.00,1417517.00,861135.00,786585.00,74550.00,0.00,97,,,,,,,,,,,,,,,,8397,1010701.00,8944,211593.00,7296,100826.00,8402,71600.00,6509,16000.00,5333
217633,3279472.00,8056896.00,2959114.00,2240834.00,661,23,,,,,,,100,27,4789,72,6904,100,12189,94,4742,23592830.00,100,18440,27,3956,14,1577,94,3597,14,7981,76,11051,29,3918,72,7641,2135,15411530.00,12188749.00,852381.00,704168.00,148213.00,718280.00,100,,,,,,,,,,,,,,,,19144,1486495.00,23226,1281790.00,21725,1639588.00,18846,1707000.00,18355,2365879.00,16899
217688,3848410.00,9521044.00,3073780.00,2744541.00,749,24,,,,,,,99,46,4656,76,6740,98,12954,66,6235,44718336.00,99,20311,46,4489,9,894,66,5578,4,9977,89,15858,49,3983,83,6869,2820,18148501.00,14989770.00,1620316.00,1562174.00,58142.00,329239.00,99,,,,,,,,,,,,,,,,19793,3590234.00,22026,2455414.00,21167,1928331.00,19880,1883346.00,18285,1483884.00,15786
217712,303052.00,10226.00,125837.00,109997.00,170,7,93,4,3,0,,,91,81,5474,84,2119,5,1136,23,3227,13118488.00,91,6895,64,4868,33,4015,23,2820,1,7920,86,6569,54,4822,20,2661,1997,1240052.00,1068655.00,755377.00,530563.00,224814.00,15840.00,91,,,,,5798,626407.00,5854,40722.00,5817,17087.00,4272,0.00,,0.00,,,,,,,,,,,,
217721,957560.00,4949641.00,6937974.00,6792594.00,656,27,,,,,,,98,82,4955,36,4075,81,9269,89,11819,54853008.00,96,13610,82,4737,13,1446,89,11671,3,8552,98,22629,81,4734,87,11765,2424,25165133.00,8587960.00,2680759.00,2553492.00,127267.00,145380.00,98,,,,,,,,,,,,,,,,13964,6479322.00,15920,1171892.00,10851,529028.00,10373,262129.00,7710,145589.00,9706
217749,1067715.00,1988500.00,1520675.00,1315124.00,608,23,,,,,,,92,62,2817,27,6591,81,4050,43,5871,17946985.00,91,7431,62,2713,13,497,42,5117,3,9788,77,8699,38,4281,38,5965,2063,6114448.00,4124042.00,1067827.00,1028077.00,39750.00,205551.00,92,,,,,,,,,,,,,,,,7945,608350.00,10311,663354.00,9755,1207368.00,8878,291315.00,4855,240777.00,4300
217776,862940.00,2087364.00,914846.00,777257.00,187,14,,,,,,,100,52,4701,75,6120,100,11162,72,6827,13121025.00,100,18241,51,4437,17,1087,72,5800,7,9828,81,12297,44,4047,65,7191,1067,6205430.00,3410980.00,460676.00,425906.00,34770.00,137589.00,100,,,,,,,,,,,,,,,,17889,887692.00,20644,580687.00,19356,449523.00,17289,524781.00,16399,258514.00,12926
217794,0.00,0.00,285632.00,285632.00,,,,,,,82,51,83,60,4109,0,,0,,79,4394,279125.00,60,4109,60,4109,0,,79,4394,0,,48,3625,48,3625,52,4222,77,350428.00,201365.00,201365.00,201365.00,0.00,0.00,83,,,,,,,,,,,,,,,,4109,0.00,,201365.00,4109,0.00,,0.00,,0.00,
217819,6278829.00,5446496.00,7136890.00,5404674.00,2229,21,14,43,42,0,,,80,24,4733,56,5035,39,6268,45,7151,54229259.00,70,9196,24,4544,6,958,43,5601,5,16818,55,9402,23,4354,41,6830,5768,29258866.00,14290720.00,2565395.00,2444738.00,120657.00,1732216.00,78,,,,,9601,3077437.00,13677,1617479.00,12254,1196257.00,8796,782796.00,5842,1006970.00,5821,,,,,,,,,,,
217828,0.00,2538.00,111041.00,111041.00,,,,,,,48,65,90,90,4208,0,,63,85,54,4271,214411.00,90,4267,90,4029,63,256,54,4271,0,,66,4376,66,4064,51,5614,49,213321.00,183484.00,180946.00,173258.00,7688.00,0.00,90,,,,,,,,,,,,,,,,4267,183484.00,4267,0.00,,0.00,,0.00,,0.00,
217837,315413.00,0.00,0.00,0.00,158,15,94,3,1,3,,,94,75,4477,71,2816,0,,0,,3062174.00,94,5693,75,4454,5,350,0,,0,,87,3339,56,3447,0,,917,0.00,848193.00,532780.00,529980.00,2800.00,0.00,94,,,,,6260,507287.00,6263,171593.00,6864,56298.00,5118,3525.00,3525,0.00,,,,,,,,,,,,
217864,1332974.00,3193812.00,2501663.00,1711376.00,602,23,0,54,46,0,,,85,22,4406,48,4628,38,13886,53,7892,19280675.00,73,11669,21,4172,5,1479,52,5485,7,18816,64,11275,23,4188,50,6754,1710,8941704.00,5099507.00,572721.00,529833.00,42888.00,790287.00,84,,,,,8600,390784.00,15631,312803.00,12031,234030.00,7801,280346.00,7378,398819.00,5780,,,,,,,,,,,
217873,2146960.00,1418838.00,2970521.00,2929421.00,449,24,,,,,,,100,86,5956,87,5519,69,4592,93,7107,21685450.00,98,13343,86,5490,37,1074,93,7008,1,6850,97,12101,74,4878,85,7938,1792,12526320.00,5870859.00,2305061.00,2124548.00,180513.00,41100.00,100,,,,,,,,,,,,,,,,11435,4591785.00,11714,277549.00,9571,110427.00,9202,41739.00,8348,9875.00,4938
217882,12370726.00,16751286.00,11748011.00,7359763.00,3448,19,0,62,38,0,,,92,16,4389,61,5863,68,7153,41,8332,121261281.00,87,10514,16,4270,5,476,39,5436,8,15397,72,9132,17,4134,40,6702,13278,49343920.00,31553567.00,2431555.00,2352960.00,78595.00,4388248.00,91,,,,,10952,3007937.00,14817,1884513.00,14609,2139319.00,10859,2097361.00,9159,2283117.00,8039,,,,,,,,,,,
217891,0.00,26300.00,378170.00,378170.00,75,47,,,,,,,100,93,4974,0,,16,2192,99,5110,479505.00,97,5130,93,4950,23,100,99,5110,0,,96,3114,94,2699,83,4566,154,611786.00,374500.00,348200.00,346500.00,1700.00,0.00,100,,,,,,,,,,,,,,,,4695,297704.00,4802,47234.00,5904,4224.00,1408,0.00,0,3000.00,3000
217907,775155.00,2803121.00,1203074.00,1036632.00,221,18,,,,,,,100,55,5368,60,5828,98,12977,78,6954,16790410.00,100,19154,54,4282,11,5877,78,5992,8,9247,98,14314,56,4075,87,7940,1173,8297614.00,4233144.00,654868.00,513828.00,141040.00,166442.00,100,,,,,,,,,,,,,,,,20820,1282557.00,21376,691637.00,23850,645066.00,21502,788889.00,19241,547562.00,18252
217925,325500.00,846415.00,307518.00,304075.00,95,17,,,,,,,100,41,3612,53,6510,100,8910,60,5395,6253480.00,100,13819,41,3599,1,500,60,5335,1,3443,93,12214,42,4136,53,7220,512,2108369.00,1312793.00,140878.00,140378.00,500.00,3443.00,100,,,,,,,,,,,,,,,,14434,194775.00,17707,195839.00,15065,263839.00,14658,179890.00,13838,89450.00,9939
217934,1042700.00,2848781.00,764304.00,742701.00,185,13,,,,,,,100,49,4719,81,6998,100,15399,70,5925,15746106.00,100,23356,49,4507,5,2146,70,5757,3,3601,77,14827,53,3978,74,7222,1062,7402065.00,4320901.00,429420.00,410106.00,19314.00,21603.00,100,,,,,,,,,,,,,,,,23267,1069239.00,24301,863748.00,24679,713393.00,23013,574852.00,22994,361817.00,19043
217961,958070.00,723485.00,837576.00,833960.00,212,27,,,,,,,94,44,4630,68,6653,69,4922,75,5268,7140455.00,93,10745,44,4387,24,457,75,5278,0,3616,84,10770,46,4274,76,8757,663,5315475.00,2116758.00,435203.00,412351.00,22852.00,3616.00,94,,,,,,,,,,,,,,,,11891,621720.00,15543,448754.00,14024,240426.00,10928,467137.00,10864,279028.00,7751
217989,150588.00,47258.00,250965.00,250965.00,167,18,0,93,7,0,,,97,74,5156,48,1882,7,3938,47,3177,3285609.00,96,5200,74,4764,23,1280,47,3177,0,,93,3781,64,4016,44,2986,869,1224314.00,837175.00,639329.00,590679.00,48650.00,0.00,97,,,,,5929,752962.00,5929,0.00,,0.00,,0.00,,0.00,,,,,,,,,,,,
217998,1021600.00,5477863.00,1115882.00,1039848.00,217,35,,,,,,,100,39,5488,71,6677,100,25244,78,6603,17867232.00,100,32101,39,4863,11,2214,78,6153,3,10862,100,28725,37,4469,70,6610,622,2882016.00,6965944.00,466481.00,413356.00,53125.00,76034.00,100,,,,,,,,,,,,,,,,30081,1917664.00,34244,992000.00,32000,1005696.00,29579,1062158.00,27952,1339588.00,26266
218025,1815039.00,42027.00,1082377.00,1082377.00,813,14,71,24,5,0,,,92,69,5189,55,4051,5,1106,30,4400,23391571.00,91,6403,69,5108,15,364,30,4400,0,,80,4861,53,4852,32,5718,4812,11011963.00,4757657.00,2900591.00,2855491.00,45100.00,0.00,92,,,,,7175,3066927.00,7250,647672.00,7360,274732.00,6244,21411.00,5353,0.00,,,,,,,,,,,,
218043,0.00,0.00,81737.00,81737.00,17,15,,,,,,,100,100,4906,0,,0,,100,4808,412987.00,100,4906,100,4676,76,300,100,4808,0,,93,3933,93,3896,93,6400,105,671985.00,83398.00,83398.00,79498.00,3900.00,0.00,100,,,,,,,,,,,,,,,,4906,71848.00,4790,11550.00,5775,0.00,,0.00,,0.00,
218061,2866559.00,903946.00,3254649.00,3207749.00,737,21,0,96,4,0,,,99,63,4878,91,4266,26,4708,88,5007,26800422.00,98,8348,63,4797,12,441,88,4935,2,3908,80,9309,56,4494,78,6347,2879,17829606.00,6043801.00,2273296.00,2235369.00,37927.00,46900.00,99,,,,,7936,2751773.00,10230,1120570.00,9185,629828.00,7324,354694.00,3734,222313.00,3269,,,,,,,,,,,
218070,1208030.00,17455166.00,1905950.00,1311772.00,668,24,,,,,,,97,13,5315,24,7411,97,26895,37,7716,73726743.00,97,29453,13,4438,11,980,36,5421,5,16505,90,29861,12,4552,30,7248,2469,5892880.00,19114944.00,451748.00,377248.00,74500.00,594178.00,97,,,,,,,,,,,,,,,,32288,1780353.00,44509,867592.00,39436,1419038.00,36386,1832482.00,33318,3399525.00,25754
218113,3426329.00,56096.00,2625076.00,2560084.00,1548,13,62,35,2,0,,,94,56,4261,70,3170,3,1194,33,5167,33021138.00,93,5026,56,4172,6,838,32,5090,1,7221,80,3349,47,3222,34,6296,9859,26268701.00,7197875.00,3715450.00,3638384.00,77066.00,64992.00,94,,,,,5706,3138217.00,6082,1434934.00,6321,711320.00,4940,297293.00,3811,106762.00,3336,,,,,,,,,,,
218140,1617314.00,3538.00,1298416.00,1233209.00,695,10,77,12,11,0,,,89,58,4343,71,3301,1,708,36,5173,19824071.00,87,5560,56,4468,2,615,35,5054,1,9315,77,3611,50,3656,45,6290,5490,20148337.00,3358103.00,1737251.00,1729251.00,8000.00,65207.00,89,,,,,6419,1622971.00,6966,634731.00,7132,310087.00,5346,60968.00,2651,48110.00,3436,,,,,,,,,,,
218159,0.00,9250.00,206286.00,206286.00,,,,,,,23,10,96,78,4461,0,,43,925,96,9377,763159.00,91,4264,78,4461,0,,96,9377,0,,77,4336,75,4257,62,7665,176,1080813.00,89540.00,80290.00,80290.00,0.00,0.00,96,,,,,,,,,,,,,,,,4070,80040.00,5003,5775.00,5775,2225.00,1113,500.00,250,1000.00,1000
218195,0.00,3000.00,164362.00,164362.00,,,,,,,22,12,95,86,5225,0,,18,750,91,8218,693824.00,91,5114,86,5225,0,,91,8218,0,,82,4752,79,4304,71,7723,146,980861.00,102276.00,99276.00,99276.00,0.00,0.00,95,,,,,,,,,,,,,,,,5064,93826.00,5213,4825.00,4825,2625.00,2625,0.00,,0.00,
218229,2151388.00,1449545.00,2358331.00,2121758.00,559,21,0,91,9,0,,,98,48,4583,84,4607,48,5449,69,6126,18021252.00,96,8985,48,4455,14,434,68,5584,6,7169,79,8557,45,4485,63,6861,2106,11553317.00,4842988.00,1242055.00,1207330.00,34725.00,236573.00,98,,,,,8468,1557530.00,11286,705971.00,9540,599151.00,7681,354397.00,5136,322712.00,5470,,,,,,,,,,,
218238,1140557.00,4223668.00,3934156.00,3592035.00,423,14,,,,,,,100,53,4768,54,4981,97,10302,81,11503,22582294.00,100,15301,53,4419,23,813,80,10565,7,11404,80,9504,53,3427,75,9773,2376,21618246.00,6441727.00,1077502.00,998605.00,78897.00,342121.00,100,,,,,,,,,,,,,,,,15195,2215546.00,16411,1005342.00,15467,726905.00,15466,845775.00,14838,570310.00,11639
218335,,,,,0,0,,,,,,,,,,,,,,,,1101571.00,,,,,,,,,,,47,7200,14,1790,69,13922,153,3132408.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218353,4167244.00,2542.00,2300397.00,2127987.00,1581,14,78,19,3,0,,,93,52,4193,73,3627,0,2542,31,4724,49213039.00,93,5202,52,4170,2,723,30,4443,1,9074,80,5604,49,3429,36,4310,8782,17077237.00,7620412.00,3450626.00,3431840.00,18786.00,172410.00,93,,,,,6106,3299958.00,6748,1313173.00,6769,849986.00,5247,305974.00,4135,269768.00,3854,,,,,,,,,,,
218399,392500.00,38416.00,1326691.00,1326691.00,223,29,,,,,,,99,91,5754,50,3536,14,1201,91,6503,5818566.00,96,7534,91,4813,69,1318,91,6503,0,,96,7852,88,4891,90,3872,741,2702364.00,1604739.00,1173823.00,972233.00,201590.00,0.00,98,,,,,,,,,,,,,,,,7261,1107007.00,8022,383657.00,7378,88611.00,4664,25314.00,3164,150.00,38
218414,1244715.00,3952537.00,1451907.00,1237840.00,267,25,,,,,,,100,47,4969,75,6224,100,14804,81,6691,20427235.00,100,21792,47,4815,16,457,80,5784,8,9730,99,19399,45,4452,77,6769,1053,5544072.00,5818379.00,621127.00,601927.00,19200.00,214067.00,100,,,,,,,,,,,,,,,,20058,1584027.00,22629,763073.00,21196,702615.00,18990,824885.00,17551,638515.00,18243
218441,2662400.00,4507536.00,1572263.00,1379473.00,528,21,,,,,,,100,38,4076,73,6933,99,8586,49,6094,29129355.00,100,15165,38,3945,5,963,46,5677,6,6219,90,13104,39,3868,46,7625,2223,8730965.00,7976995.00,807059.00,781059.00,26000.00,192790.00,100,,,,,,,,,,,,,,,,8082,657601.00,9133,490301.00,8915,603556.00,6782,617763.00,8128,322197.00,7858
218487,514740.00,5880.00,256694.00,238768.00,321,12,68,29,3,0,,,98,75,5035,55,2925,4,420,22,3667,9226612.00,96,5596,75,4999,7,398,21,3511,1,8963,92,3631,55,4228,31,5133,2541,4347435.00,1729048.00,1208428.00,1199678.00,8750.00,17926.00,97,,,,,6095,1058828.00,6265,300998.00,6404,90152.00,5008,15500.00,2583,9425.00,4713,,,,,,,,,,,
218520,1346050.00,32845.00,996154.00,978846.00,517,10,78,16,6,0,,,96,64,4674,68,3813,8,821,37,5188,17359122.00,95,5935,64,4503,13,822,37,5098,0,8654,88,3762,58,3818,44,6317,4614,14503869.00,2926117.00,1547222.00,1490497.00,56725.00,17308.00,96,,,,,6374,1552196.00,7609,409101.00,5929,253422.00,3960,141864.00,4729,46327.00,4633,,,,,,,,,,,
218539,1244217.00,6083664.00,1162834.00,955906.00,262,25,,,,,,,100,34,4723,68,6990,100,23220,68,6533,28766577.00,100,29591,34,4199,6,2776,60,6089,8,9854,89,30249,27,4240,48,6792,951,3450509.00,7752964.00,425083.00,377883.00,47200.00,206928.00,100,,,,,,,,,,,,,,,,29688,1474462.00,34290,683913.00,34196,1294200.00,32355,1010646.00,28074,1028996.00,22369
218645,2057030.00,266909.00,2290045.00,2064075.00,583,17,91,9,0,0,,,93,44,4692,79,4482,22,2118,64,6173,13794321.00,90,6684,43,4634,2,1476,63,5624,4,9825,71,5818,41,4247,59,7243,2371,14341046.00,3515618.00,1191679.00,1172495.00,19184.00,225970.00,93,,,,,7135,1360593.00,10004,550592.00,8218,386461.00,5768,351825.00,4754,225832.00,3828,,,,,,,,,,,
218654,1172645.00,341700.00,2250365.00,1955075.00,492,25,88,12,0,0,,,91,48,4681,59,4016,38,1837,71,6448,7621908.00,85,6214,48,4587,5,817,71,5602,7,9228,68,5663,45,4257,65,6949,1346,8930099.00,2609707.00,1095362.00,1073312.00,22050.00,295290.00,91,,,,,6685,1320803.00,9857,382126.00,7210,221289.00,4339,195915.00,3628,166100.00,3322,,,,,,,,,,,
218663,13162677.00,9778479.00,18872804.00,12417205.00,5156,20,0,80,20,0,,,91,18,4664,48,5331,59,3202,45,8048,119383287.00,86,6127,17,4432,3,1448,44,5439,9,14474,73,6514,22,4262,35,4417,18326,39438485.00,27152724.00,4211568.00,3984196.00,227372.00,6455599.00,91,,,,,7267,5651408.00,13886,2616950.00,10183,2258084.00,6781,2013541.00,5547,2967071.00,3833,,,,,,,,,,,
218672,1274570.00,95550.00,525995.00,510495.00,336,20,96,4,0,0,,,95,47,4786,86,4426,24,1180,37,4276,5043901.00,94,6723,47,4760,1,840,37,4150,1,7750,69,4224,27,4371,25,5403,1194,2334169.00,2131161.00,761041.00,756841.00,4200.00,15500.00,95,,,,,7615,1012922.00,9740,260191.00,7885,177647.00,5551,114125.00,3681,34300.00,3430,,,,,,,,,,,
218681,669554.00,35544.00,801147.00,791897.00,234,21,0,97,3,0,,,98,71,4814,89,3204,16,961,67,5103,3888455.00,98,6540,71,4791,4,417,67,5044,1,3083,84,4195,39,4515,39,5825,927,2499052.00,1504146.00,799048.00,795298.00,3750.00,9250.00,98,,,,,6904,952268.00,7680,240601.00,8020,85376.00,4269,85038.00,5002,31300.00,2845,,,,,,,,,,,
218690,739274.00,70948.00,270472.00,270472.00,184,20,0,95,5,0,,,98,47,4586,89,4508,35,1092,35,4161,3400789.00,98,6656,47,4522,6,500,35,4161,0,,81,4665,36,4140,34,5642,729,1748909.00,1204646.00,394424.00,388924.00,5500.00,0.00,98,,,,,7894,456934.00,9519,188831.00,8583,126013.00,6632,57011.00,4751,31650.00,3956,,,,,,,,,,,
218706,356000.00,10325.00,366131.00,363666.00,91,16,0,99,1,0,,,99,78,4916,98,4000,11,1033,70,5721,1999517.00,99,7948,78,4820,16,450,70,5682,1,2465,92,3801,32,4581,30,6071,526,1038215.00,715327.00,349002.00,342251.00,6751.00,2465.00,99,,,,,8564,482653.00,10269,128828.00,8589,44486.00,4449,25725.00,4288,12000.00,4000,,,,,,,,,,,
218724,5912466.00,4325492.00,15276155.00,9391582.00,2359,25,0,41,59,0,,,91,35,4490,44,5658,36,5131,72,9028,52682202.00,75,7916,35,4337,5,1106,70,5651,14,17206,66,8340,36,4243,67,6748,6317,43733141.00,13955457.00,3717499.00,3591380.00,126119.00,5884573.00,90,,,,,7927,3063894.00,11101,1447252.00,9045,954200.00,5854,564470.00,5040,454658.00,4249,,,,,,,,,,,
